,dataset,4,8,16,32,64,128,256,666,560
48,adult_ls_gemma,0.5570656028368794,0.5875709219858157,0.636985815602837,0.6800177304964539,0.773413120567376,0.8480939716312056,0.9125620567375886,0.96427304964539,
49,pc4_ls_gemma,0.7062558356676003,0.7511204481792717,0.8704014939309056,0.9485994397759104,0.9717787114845938,0.9765873015873016,0.9829131652661064,0.9926470588235292,
50,hiring_ls_gemma,0.6511900940151341,0.6730566383856914,0.7846548956661318,0.8350928686081176,0.9236872277000688,0.9454161889474892,0.98047236872277,0.9997248337537262,
51,seismic_bumps_ls_gemma,0.6927417027417027,0.772929292929293,0.7427200577200577,0.8093795093795094,0.8575396825396824,0.9386580086580084,0.9913492063492064,0.9995670995670995,
52,san_francisco_crimes_ls_gemma,0.687483039348711,0.8480438715513342,0.9111940298507464,0.9760063319764812,0.9969244685662596,1.0,1.0,1.0,
53,tech_mental_health_survey_ls_gemma,0.6925166034155598,0.7654411764705883,0.9087998102466794,0.9483633776091084,0.9823055028463,0.9967267552182164,0.9986361480075902,0.9972722960151804,
54,bbbp_ls_gemma,0.8100680272108842,0.8280952380952382,0.8812074829931973,0.9329761904761904,0.9702551020408164,0.9942176870748298,0.997704081632653,0.9999149659863944,
55,audit_ls_gemma,0.93171969224371,0.9519650655021834,0.9713786650031192,0.9762778124350178,0.990750675816178,0.9976294447910168,0.9983863589103764,0.9993345809939695,
56,fraud_ls_gemma,0.7082603406326035,0.8571654501216545,0.9600121654501216,0.9991484184914844,0.9998418491484184,0.99992700729927,1.0,1.0,
57,student_famsup_ls_gemma,0.6110588592233008,0.709936286407767,0.7547405946601942,0.7653595266990292,0.9106568567961164,0.9707220873786406,0.9981871966019418,1.0,
58,telco_ls_gemma,0.6523937600860678,0.7289151873767258,0.8260498475883091,0.9023561054330284,0.9524977586516048,0.9906831629908552,0.9999211045364892,1.0,
59,tae_ls_gemma,0.8114462676962677,0.8199646074646074,0.9739784427284428,0.999533462033462,0.9999758687258689,0.9999839124839124,1.0,1.0,
60,irish_ls_gemma,0.672673976766909,0.6791300256939168,0.737473310896392,0.8413491115695002,0.9000470451995802,0.9474396554843846,0.9829406868599138,0.9994209821590128,
61,compas_ls_gemma,0.6332190863814063,0.738060300969314,0.8540566593477212,0.9378889305414236,0.956568307181492,0.9820596583302096,0.9998286295721096,1.0,
0,vote_ls_gemma,0.7359430604982207,0.7749412475659706,0.8137782851003827,0.8697374605519371,0.9216947559256026,0.9621164305378364,0.9803934734438998,0.9955683878332102,
1,cancer_ls_gemma,0.6617642709257617,0.7238021295474711,0.8152617568766638,0.858362910381544,0.9409420289855072,0.9944321206743568,0.9997633836143154,1.0,
2,steel_ls_gemma,0.6243803030864425,0.6676423728185558,0.7529437919152248,0.7354403645929823,0.8628255956130275,0.9173589240060764,0.9786135092074548,0.9944051280151174,
3,kc1_ls_gemma,0.8637053571428573,0.9319642857142858,0.9509375,0.9797767857142856,0.9949553571428572,0.9973214285714284,0.9989285714285714,1.0,
4,credit_ls_gemma,0.6770165653874969,0.793157412802797,0.86194955464913,0.9386664446849248,0.96905019562141,0.9898942811953716,0.9942229251644052,0.9968367601764756,
5,transfusion_ls_gemma,0.8311995338383419,0.859102638807958,0.9049862648797138,0.9247981353533672,0.9678181969533004,0.9905935236826772,0.9990010821609924,0.9989178390077416,
6,fitness_ls_gemma,0.6878124999999999,0.8649553571428571,0.8830357142857143,0.9705357142857144,0.989375,0.9964732142857142,0.9976339285714284,0.9988839285714286,
7,diabetes_ls_gemma,0.7990172955974844,0.9306603773584908,0.9612028301886794,0.983254716981132,0.9995676100628932,0.9998427672955976,1.0,1.0,
8,marketing_ls_gemma,0.7205037664783428,0.7482893910860013,0.7726302573760201,0.8873116760828624,0.9219240426867548,0.95808223477715,0.9960844318895166,0.9998430634023856,
9,biodegr_ls_gemma,0.5752761194029851,0.7049776119402985,0.7484626865671642,0.8215,0.9350671641791044,0.9958805970149254,0.9985970149253732,0.999962686567164,
